 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSurrogateUsed
1	1	47	24	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001197	0.419284	0.0841372	0.0841372	1	null	null	null	0.494944	0.0614219	7.75e-16	0.0780207	46.5837	46	1458	3.62788	2.33283	1.09309	14.6472	66.0194	16.4317	220.184	null	null	null	null	1	1	null	1	80.6667	80	65	60	null	null	null	9.73e-21	8.16497	16.4317	220.184	null	55.3224	55	1458	4.99035	0.983411	1.47859	55.1022	59.1978	18.4675	688.222	null	null	null	null	1	1	null	1	114.3	114	65	60	3	null	null	4.24e-43	11.4141	18.4675	688.222	null
1	1	47	25	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001247	0.419284	0.947267	0.947267	1	null	null	null	-0.0281386	0.0491778	0.567199	0.947268	46.5952	47	1460	3.69648	2.33283	144.699	10574.5	66.0194	2481.35	181335	null	null	null	null	1	1	null	1	10640.5	10574	65	59	null	3	null	8.39e-59	1111.45	2481.35	181335	null	55.4336	55	1460	4.92497	0.983411	214.497	15523.1	59.1978	2348.49	169959	null	null	null	null	1	1	null	1	15582.3	15133	65	59	null	2	null	1.47e-58	1647.59	2348.49	169959	null
1	1	47	26	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001297	0.419284	0.296039	0.296039	1	null	null	null	0.25589	0.0528758	1.3e-06	0.299082	46.5343	46	1458	3.65619	2.33283	1.03625	21.0715	66.0194	15.8805	322.92	null	null	null	null	1	1	null	1	87.0909	88	65	55	3	null	null	2.07e-29	7.37933	15.8805	322.92	null	55.4088	55	1458	5.02242	0.983411	1.44594	47.5113	59.1978	17.715	582.084	null	null	null	null	1	1	null	1	106.709	106	65	55	1	null	null	9.86e-38	10.6852	17.715	582.084	null
1	1	47	27	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001347	0.419284	-0.0626523	-0.0626523	null	null	null	null	-0.0163931	0.0781205	0.833789	-0.0865469	46.8621	47	1450	3.80679	2.33283	0.911333	8.77718	66.0194	10.7029	103.081	null	null	null	null	1	1	null	1	74.7966	74	65	59	null	null	null	1.64e-14	6.63787	10.7029	103.081	null	55.2759	55	1450	4.90937	0.983411	0.872522	6.20897	59.1978	13.949	99.2625	null	null	null	null	1	1	null	1	65.4068	66	65	59	2	1	null	1.55e-09	6.63616	13.949	99.2625	null
1	1	47	28	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001397	0.419284	-0.135081	-0.135081	1	null	null	null	0.00733122	0.0494423	0.882123	-0.149303	46.6769	47	1464	3.6353	2.33283	1.0933	28.8578	66.0194	16.8432	444.58	null	null	null	null	1	1	null	1	94.8772	94	65	57	1	null	null	2.93e-36	7.95988	16.8432	444.58	null	55.2493	55	1464	4.90205	0.983411	1.59666	37.1004	59.1978	19.4587	452.148	null	null	null	null	1	1	null	1	96.2982	94	65	57	2	null	null	1.2e-30	12.0193	19.4587	452.148	null
1	1	47	29	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001447	0.419284	0.0397979	0.0397979	null	null	null	null	-0.974734	0.472517	0.0391267	0.00836311	46.7333	47	1485	3.61921	2.33283	0.630671	6.85988	66.0194	8.25988	89.8438	null	null	null	null	1	1	null	1	72.8793	73	65	58	4	null	null	7.75e-18	4.2677	8.25988	89.8438	null	55.1448	55	1485	4.93051	0.983411	0.722569	0.664257	59.1978	10.3585	9.52257	null	null	null	null	1	null	null	null	59.8621	60	65	58	null	null	null	0.361599	5.42395	10.3585	9.52257	null
1	1	47	30	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001497	0.419284	0.389879	0.389879	1	null	null	null	-0.0186672	0.0492452	0.704638	0.393632	46.6499	47	1491	3.56505	2.33283	1.42913	49.2179	66.0194	24.2971	836.765	null	null	null	null	1	1	null	1	115.237	114	65	59	1	null	null	1.47e-42	10.75	24.2971	836.765	null	55.1744	55	1491	4.99602	0.983411	2.03269	72.5818	59.1978	22.448	801.56	null	null	null	null	1	1	null	1	131.78	131	65	59	2	null	null	2.23e-41	15.5852	22.448	801.56	null
1	1	47	31	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001547	0.419284	0.195137	0.195137	1	null	null	null	0.0578997	0.0501991	0.248746	0.193843	46.6849	47	1495	3.60784	2.33283	1.08151	17.924	66.0194	14.7854	245.041	null	null	null	null	1	1	null	1	83.9434	83	65	53	4	1	null	4.48e-24	7.58646	14.7854	245.041	null	55.1773	55	1495	5.27542	0.983411	1.52767	20.3871	59.1978	20.9804	279.988	null	null	null	null	1	1	null	1	79.5849	79	65	53	4	null	null	1.57e-18	11.0861	20.9804	279.988	null
1	1	47	32	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001597	0.419284	0.352101	0.352101	1	null	null	null	-0.100775	0.0505481	0.0461913	0.354148	46.7043	47	1495	3.62585	2.33283	1.1487	21.5917	66.0194	15.7298	295.668	null	null	null	null	1	1	null	1	87.6111	86	65	54	2	null	null	7.14e-27	8.16901	15.7298	295.668	null	54.9605	55	1495	4.96107	0.983411	1.13391	17.0985	59.1978	15.5472	234.439	null	null	null	null	1	1	null	1	76.2963	76	65	54	4	null	null	4.75e-21	8.28417	15.5472	234.439	null
1	1	47	33	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001647	0.419284	0.107276	0.107276	1	null	null	null	-0.248003	0.05349	3.54e-06	0.0926105	46.7679	47	1478	3.64722	2.33283	0.80196	22.8139	66.0194	10.441	297.022	null	null	null	null	1	1	null	1	88.8333	88	65	60	2	null	null	2.11e-42	5.79353	10.441	297.022	null	54.9641	55	1478	4.61189	0.983411	0.846228	11.6355	59.1978	12.2036	167.798	null	null	null	null	1	1	null	1	70.8333	70.5	65	60	1	null	null	2.02e-20	6.4864	12.2036	167.798	null
1	1	47	34	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001697	0.419284	0.300182	0.300182	1	null	null	null	0.141539	0.0522937	0.00679725	0.305082	46.7802	47	1483	3.61175	2.33283	0.890737	11.677	66.0194	10.8505	142.243	null	null	null	null	1	1	null	1	77.6964	78	65	56	2	null	null	2.82e-20	6.30417	10.8505	142.243	null	55.2664	55	1483	4.8918	0.983411	1.2826	12.7843	59.1978	19.7689	197.046	null	null	null	null	1	1	null	1	71.9821	72	65	56	null	null	null	5.14e-14	9.55461	19.7689	197.046	null
1	1	47	35	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001747	0.419284	-0.26814	-0.26814	1	null	null	null	-0.0920726	0.049729	0.0640996	-0.285703	46.8216	47	1491	3.58301	2.33283	1.14623	45.2262	66.0194	18.7961	741.628	null	null	null	null	1	1	null	1	111.246	110	65	57	4	null	null	1.9e-46	8.3736	18.7961	741.628	null	55.3387	55	1491	4.88594	0.983411	1.69929	52.3987	59.1978	19.4563	599.948	null	null	null	null	1	1	null	1	111.596	112	65	57	null	null	null	4.55e-37	12.7963	19.4563	599.948	null
1	1	47	36	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001797	0.419284	0.00732293	0.00732293	null	null	null	null	-2	2	1	-0.0174006	46.8173	47	1483	3.62398	2.33283	0.995713	45.7442	66.0194	19.4261	892.456	null	null	null	null	1	1	null	1	111.764	112	65	55	2	1	null	1.06e-50	7.06573	19.4261	892.456	null	55.149	55	1483	4.84678	0.983411	0.628262	-0.0705389	59.1978	6.04615	-0.678839	null	null	null	null	1	null	null	null	59.1273	59	65	55	3	null	null	0.91099	4.57066	6.04615	-0.678839	null
1	1	47	37	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001847	0.419284	0.356589	0.356589	1	null	null	null	-0.201607	0.051348	8.63e-05	0.358032	46.6538	47	1502	3.59231	2.33283	1.89107	76.0151	66.0194	33.67	1353.43	null	null	null	null	1	1	null	1	142.034	140	65	58	1	null	null	5.94e-45	14.2324	33.67	1353.43	null	55.1505	55	1502	4.80561	0.983411	2.43173	80.6815	59.1978	25.643	850.8	null	null	null	null	1	1	null	1	139.879	141	65	58	1	null	null	4.28e-39	18.4962	25.643	850.8	null
1	1	47	38	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001897	0.419284	0.949975	0.949975	1	null	null	null	0.272611	0.0530295	2.74e-07	0.950067	46.3202	46	1802	3.59578	2.33283	19.8646	1026.21	66.0194	368.446	19034.1	null	null	null	null	1	1	null	1	1092.23	1059	65	60	null	null	null	7.72e-51	153.854	368.446	19034.1	null	54.995	55	1802	4.58947	0.983411	70.5946	3522.47	59.1978	714.606	35656.8	null	null	1	null	1	1	null	1	3581.67	3468	65	60	null	null	null	5.93e-50	546.822	714.606	35656.8	null
1	1	48	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000048	0.419284	-0.11154	-0.11154	null	null	null	null	-2	2	1	-0.157294	46.4419	46	1634	3.59586	2.33283	0.763047	5.61215	66.0194	14.8868	109.491	null	null	null	null	1	1	null	null	71.6316	73	65	57	1	null	null	2.05e-10	5.33061	14.8868	109.491	null	55.3905	55	1634	4.93155	0.983411	0.621982	-0.303075	59.1978	5.98571	-2.91668	null	null	null	null	1	null	null	null	58.8947	59	65	57	2	null	null	0.627826	4.60467	5.98571	-2.91668	null
1	1	48	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000098	0.419284	-0.163774	-0.163774	null	null	null	null	-2	2	1	-0.211113	46.929	47	1521	3.82928	2.33283	0.795627	4.53415	66.0194	15.5225	88.4598	null	null	null	null	1	1	null	null	70.5536	69	65	56	null	null	null	2.5e-07	5.54623	15.5225	88.4598	null	55.5503	55	1521	4.92272	0.983411	0.636209	-1.39424	59.1978	6.12263	-13.4176	null	null	null	null	1	null	null	null	57.8036	57.5	65	56	2	null	null	0.0323631	4.67263	6.12263	-13.4176	null
1	1	48	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000148	0.419284	0.952611	0.952611	1	null	null	null	-0.120018	0.049911	0.0161881	0.952613	47.3873	47	1477	3.68165	2.33283	134.335	8687.49	66.0194	2331.12	150754	null	null	null	null	1	1	null	1	8753.51	8601	65	63	null	null	null	1.29e-58	1066.25	2331.12	150754	null	55.6858	55	1477	4.89346	0.983411	168.848	10569	59.1978	1826.89	114354	null	null	null	null	1	1	null	1	10628.2	10320	65	63	null	null	null	9.43e-58	1340.19	1826.89	114354	null
1	1	48	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000198	0.419284	0.697198	0.697198	1	null	null	null	-0.0166103	0.049154	0.735421	0.699029	47.5787	48	1467	3.72408	2.33283	3.54971	204.44	66.0194	67.5433	3890.04	null	1	null	null	1	1	null	1	270.459	269	65	61	1	null	null	9.34e-55	27.6318	67.5433	3890.04	null	55.5862	55	1467	4.97153	0.983411	6.90269	379.442	59.1978	68.1111	3744.07	null	null	null	null	1	1	null	1	438.639	434	65	61	null	null	null	4.7e-53	53.9033	68.1111	3744.07	null
1	1	48	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000248	0.419284	0.075841	0.075841	null	null	null	null	-0.140272	0.0545877	0.0101798	0.066481	47.7868	48	1487	3.79128	2.33283	0.916181	17.5495	66.0194	11.3797	217.98	null	1	null	null	1	1	null	1	83.569	83.5	65	58	1	null	null	1.87e-29	6.62031	11.3797	217.98	null	55.5003	55	1487	4.87431	0.983411	1.23576	10.4401	59.1978	18.6798	157.814	null	null	null	null	1	1	null	1	69.6379	69	65	58	2	null	null	1.07e-11	9.36529	18.6798	157.814	null
1	1	48	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000298	0.419284	0.0249604	0.0249604	1	null	null	null	0.182288	0.0514918	0.000399907	0.0154705	47.713	48	1495	3.82498	2.33283	1.0613	17.7909	66.0194	15.2717	256.006	null	1	null	null	1	1	null	1	83.8103	83	65	58	2	null	null	1.67e-25	7.77639	15.2717	256.006	null	55.3425	55	1495	4.84199	0.983411	1.37584	29.8539	59.1978	17.9517	389.528	null	null	null	null	1	1	null	1	89.0517	89	65	58	1	null	null	1.71e-29	10.4368	17.9517	389.528	null
1	1	48	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000348	0.419284	0.554142	0.554142	1	null	null	null	-0.0800874	0.0494865	0.105583	0.555735	47.5629	47	1494	3.63797	2.33283	3.18184	206.997	66.0194	60.3691	3927.36	null	1	null	null	1	1	null	1	273.017	272	65	60	null	null	null	2.45e-57	24.5443	60.3691	3927.36	null	55.4826	55	1494	4.83644	0.983411	5.49693	330.036	59.1978	54.3967	3265.98	null	null	null	null	1	1	null	1	389.233	390	65	60	null	null	null	1.21e-54	42.5685	54.3967	3265.98	null
1	1	48	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000398	0.419284	0.149951	0.149951	1	null	null	null	-1.66422	0.13617	2.38e-34	0.145806	47.4763	47	1497	3.69052	2.33283	2.73503	170.653	66.0194	40.8077	2546.22	null	1	null	null	1	1	null	1	236.673	235	65	55	1	null	null	6.78e-53	20.1697	40.8077	2546.22	null	55.4135	55	1497	4.96613	0.983411	0.825431	4.38401	59.1978	10.387	55.1671	null	null	null	null	1	1	null	1	63.5818	64	65	55	4	null	null	1.91e-06	6.05436	10.387	55.1671	null
1	1	48	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000448	0.419284	0.519228	0.519228	1	null	null	null	-0.0305059	0.0491877	0.535131	0.520467	47.5112	47	1473	3.85329	2.33283	3.56087	271.915	66.0194	68.6184	5239.83	null	1	null	null	1	1	null	1	337.934	338	65	61	1	null	null	4.24e-62	27.7193	68.6184	5239.83	null	55.539	55	1473	4.98449	0.983411	7.55153	501.31	59.1978	73.5766	4884.4	null	null	null	null	1	1	null	1	560.508	561	65	61	null	null	null	6.84e-58	58.9716	73.5766	4884.4	null
1	1	48	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000498	0.419284	-0.00638084	-0.00638084	null	null	null	null	-0.035978	0.0539711	0.505017	-0.0353469	47.5219	47	1458	3.75208	2.33283	0.750821	10.9602	66.0194	8.80749	128.568	null	1	null	null	1	1	null	1	76.9796	77	65	49	4	1	null	3.76e-22	4.84978	8.80749	128.568	null	55.4966	55	1458	4.89074	0.983411	0.763437	7.39403	59.1978	12.2193	118.346	null	null	null	null	1	1	null	1	66.5918	66	65	49	1	4	null	4.19e-13	5.27541	12.2193	118.346	null
1	1	48	11	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000548	0.419284	0.164227	0.164227	null	null	null	null	-1.13458	0.170962	3.21e-11	0.153972	47.663	48	1469	3.69016	2.33283	0.994737	37.4806	66.0194	11.6517	439.025	null	1	null	null	1	1	null	1	103.5	104	65	58	1	null	null	4.59e-47	7.24811	11.6517	439.025	null	55.5718	55	1469	4.78215	0.983411	0.797892	2.00908	59.1978	12.7894	32.2036	null	null	null	null	1	null	null	null	61.2069	62	65	58	1	null	null	0.0145016	6.00514	12.7894	32.2036	null
1	1	48	12	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000598	0.419284	0.0118079	0.0118079	1	null	null	null	-0.174332	0.0507659	0.000594664	0.0112172	47.5469	48	1450	3.7622	2.33283	4.03428	203.399	66.0194	76.2117	3842.41	null	1	null	null	1	1	null	1	269.418	268	65	55	4	null	null	1.88e-47	29.842	76.2117	3842.41	null	55.9662	56	1450	4.88666	0.983411	5.89742	258.784	59.1978	58.6132	2572	null	null	null	null	1	1	null	1	317.982	312	65	55	1	null	null	6.03e-44	43.7271	58.6132	2572	null
1	1	48	13	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000648	0.419284	0.974144	0.974144	1	null	null	null	0.0785173	0.0494684	0.112462	0.974145	47.9372	48	1466	3.89699	2.33283	170.536	13037.4	66.0194	2884.88	220547	null	1	null	null	1	1	null	1	13103.4	12938	65	63	null	null	null	4.56e-63	1353.59	2884.88	220547	null	55.9966	56	1466	5.00982	0.983411	345.741	23809	59.1978	3837.34	264253	null	null	null	null	1	1	null	1	23868.2	23555	65	63	null	null	null	2.76e-60	2744.24	3837.34	264253	null
1	1	48	14	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000698	0.419284	0.139341	0.139341	1	null	null	null	0.0417303	0.0498589	0.402611	0.134471	47.8668	48	1457	3.88451	2.33283	1.10807	20.6702	66.0194	15.8845	296.313	null	1	null	null	1	1	null	1	86.6897	86	65	58	5	null	null	7.2e-28	8.14605	15.8845	296.313	null	56.0371	56	1457	5.04077	0.983411	1.32391	24.9056	59.1978	17.3397	326.198	null	null	null	null	1	1	null	1	84.1034	83	65	58	1	null	null	2.32e-26	10.0397	17.3397	326.198	null
1	1	48	15	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000748	0.419284	0.337763	0.337763	1	null	null	null	0.122876	0.0526526	0.019611	0.339198	47.8078	48	1457	3.91656	2.33283	0.961821	10.7047	66.0194	11.4651	127.602	null	1	null	null	1	1	null	1	76.7241	76.5	65	58	null	null	null	5.4e-17	6.98568	11.4651	127.602	null	55.6321	56	1457	4.92323	0.983411	0.886484	10.7505	59.1978	13.963	169.33	null	null	null	null	1	1	null	1	69.9483	69	65	58	3	null	null	1.09e-17	6.68705	13.963	169.33	null
1	1	48	16	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000798	0.419284	0.2228	0.2228	1	null	null	null	0.38152	0.0567363	1.76e-11	0.224338	47.3846	47	1482	3.77461	2.33283	1.04105	20.5738	66.0194	16.3022	322.173	null	null	null	null	1	1	null	1	86.5932	86	65	59	null	null	null	8.1e-30	7.68141	16.3022	322.173	null	55.4062	55	1482	4.78543	0.983411	1.82658	64.6835	59.1978	21.9004	775.548	null	null	null	null	1	1	null	1	123.881	122	65	59	1	null	null	3.17e-41	13.9989	21.9004	775.548	null
1	1	48	17	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000848	0.419284	0.00647902	0.00647902	null	null	null	null	0.502006	0.0717065	2.54e-12	-0.0126008	47.0744	47	1479	3.73259	2.33283	0.862198	5.75477	66.0194	10.1018	67.4245	null	null	null	null	1	1	null	null	71.7742	72	65	62	1	null	null	3.53e-09	6.39523	10.1018	67.4245	null	55.284	55	1479	4.89751	0.983411	0.940525	13.3667	59.1978	15.072	214.202	null	null	null	null	1	1	null	1	72.5645	72.5	65	62	null	1	null	2.47e-21	7.34316	15.072	214.202	null
1	1	48	18	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000898	0.419284	0.949186	0.949186	1	null	null	null	-0.0240375	0.0491664	0.624912	0.949348	47.022	47	1500	3.76231	2.33283	14.4688	926.425	66.0194	271.012	17352.7	null	null	null	null	1	1	null	1	992.444	975	65	63	null	null	null	2.18e-58	114.819	271.012	17352.7	null	55.4433	55	1500	4.94238	0.983411	26.6672	1637.95	59.1978	267.306	16418.4	null	null	null	null	1	1	null	1	1697.14	1646	65	63	null	null	null	2.98e-57	211.662	267.306	16418.4	null
1	1	48	19	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000948	0.419284	-0.0503719	-0.0503719	null	null	null	null	-0.517709	0.306341	0.0910324	-0.0952268	46.9535	47	1485	3.78835	2.33283	0.626668	3.77368	66.0194	8.26272	49.7565	null	null	null	null	1	1	null	null	69.7931	69	65	58	1	1	null	4.08e-08	4.23336	8.26272	49.7565	null	55.5306	55	1485	4.92038	0.983411	0.718418	1.06081	59.1978	10.2301	15.1057	null	null	null	null	1	null	null	null	60.2586	60	65	58	null	null	null	0.144982	5.39187	10.2301	15.1057	null
1	1	48	20	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000998	0.419284	0.432832	0.432832	1	null	null	null	0.159654	0.0505354	0.0015818	0.437506	46.6841	47	1491	3.66978	2.33283	1.60138	59.6585	66.0194	29.287	1091.07	null	null	null	null	1	1	null	1	125.678	123	65	59	2	null	null	4.13e-44	12.0979	29.287	1091.07	null	55.6063	55	1491	4.77254	0.983411	3.26823	153.497	59.1978	33.5521	1575.82	null	null	null	null	1	1	null	1	212.695	211	65	59	null	null	null	5.99e-48	25.0862	33.5521	1575.82	null
1	1	48	21	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001048	0.419284	0.0212531	0.0212531	null	null	null	null	0.0215224	0.0585752	0.713296	-0.00330389	46.5486	46	1493	3.60013	2.33283	0.759939	9.48877	66.0194	8.89613	111.079	null	null	null	null	1	1	null	1	75.5082	76	65	61	null	null	null	1.81e-20	5.48824	8.89613	111.079	null	55.2217	55	1493	4.7696	0.983411	0.802263	7.2776	59.1978	12.8672	116.723	null	null	null	null	1	1	null	1	66.4754	66	65	61	1	null	null	4.98e-13	6.19302	12.8672	116.723	null
1	1	48	22	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001098	0.419284	-0.043871	-0.043871	1	null	null	null	0.329149	0.0556751	3.38e-09	-0.0611068	46.6368	47	1495	3.5069	2.33283	0.919513	12.158	66.0194	12.1541	160.704	null	null	null	null	1	1	null	1	78.1774	79	65	62	1	null	null	3.32e-21	6.87243	12.1541	160.704	null	55.3331	55	1495	4.8177	0.983411	1.16513	24.1409	59.1978	16.55	342.907	null	null	null	null	1	1	null	1	83.3387	82	65	62	null	null	null	1.18e-29	9.12382	16.55	342.907	null
1	1	48	23	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001148	0.419284	0.0500637	0.0500637	1	null	null	null	-0.170806	0.0512283	0.000855442	0.0372083	46.6986	47	1473	3.56311	2.33283	0.925449	27.735	66.0194	13.4586	403.344	null	null	null	null	1	1	null	1	93.7544	93	65	57	5	1	null	6e-41	6.6367	13.4586	403.344	null	55.3204	55	1473	4.8832	0.983411	1.06948	21.0829	59.1978	13.8075	272.189	null	null	null	null	1	1	null	1	80.2807	81	65	57	2	null	null	2.98e-27	8.02174	13.8075	272.189	null
1	1	48	24	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001198	0.419284	0.352867	0.352867	1	null	null	null	0.345529	0.0553267	4.23e-10	0.358326	46.5376	46	1490	3.57237	2.33283	1.31039	37.0953	66.0194	22.9368	649.311	null	null	null	null	1	1	null	1	103.115	103	65	61	2	null	null	1.09e-38	9.98181	22.9368	649.311	null	55.2946	55	1490	4.87463	0.983411	3.08734	134.13	59.1978	33.1162	1438.74	null	null	null	null	1	1	null	1	193.328	192	65	61	null	null	null	3.76e-47	24.0941	33.1162	1438.74	null
1	1	48	25	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001248	0.419284	0.0379608	0.0379608	null	null	null	null	0.214249	0.115266	0.0630634	0.00915135	46.5538	47	1468	3.67407	2.33283	0.797595	3.42885	66.0194	9.86775	42.4213	null	null	null	null	1	1	null	null	69.4483	68	65	58	null	null	null	5.15e-05	5.66049	9.86775	42.4213	null	55.2316	55	1468	4.8445	0.983411	0.626901	4.57805	59.1978	9.51376	69.4758	null	null	null	null	1	1	null	1	63.7759	63	65	58	3	2	null	6.71e-10	4.68309	9.51376	69.4758	null
1	1	48	26	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001298	0.419284	0.0949951	0.0949951	1	null	null	null	0.0745262	0.0495482	0.132551	0.0934003	46.4983	46	1441	3.63187	2.33283	0.955444	40.4334	66.0194	15.9272	674.025	null	null	null	null	1	1	null	1	106.453	107	65	53	4	2	null	9.99e-48	6.62909	15.9272	674.025	null	54.9875	55	1441	4.54406	0.983411	2.54615	71.0475	59.1978	28.6772	800.207	null	null	null	null	1	1	null	1	130.245	128	65	53	1	null	null	4.69e-33	18.515	28.6772	800.207	null
1	1	48	27	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001348	0.419284	0.14353	0.14353	1	null	null	null	-0.0769046	0.0494832	0.120148	0.142652	46.4587	46	1454	3.64806	2.33283	2.17695	86.6823	66.0194	40.1714	1599.56	null	null	null	null	1	1	null	1	152.702	152	65	57	2	null	null	7.94e-44	16.2897	40.1714	1599.56	null	54.9869	55	1454	4.65113	0.983411	3.00839	131.697	59.1978	30.6093	1339.97	null	null	null	null	1	1	null	1	190.895	190	65	57	1	null	null	4.14e-45	22.6941	30.6093	1339.97	null
1	1	48	28	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001398	0.419284	0.0538578	0.0538578	null	null	null	null	0.0691234	0.0984256	0.482498	0.0313247	46.4791	46	1486	3.63622	2.33283	0.675457	4.87343	66.0194	8.24461	59.4849	null	null	null	null	1	1	null	null	70.8929	71	65	56	2	null	null	2.88e-10	4.56739	8.24461	59.4849	null	54.8277	55	1486	5.00921	0.983411	0.847611	4.53433	59.1978	13.0381	69.7478	null	null	null	null	1	1	null	1	63.7321	64.5	65	56	4	null	null	1.6e-06	6.27692	13.0381	69.7478	null
