 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSurrogateUsed
1	1	38	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000488	0.276083	-0.0901696	-0.0901696	1	null	null	null	-2	0.161579	3.44e-35	-0.0937578	45.7612	46	1457	3.48494	1.6697	3.5273	294.969	68.1764	53.8153	4500.28	null	null	null	null	1	1	null	1	363.145	357.5	67	62	null	null	null	5.61e-65	27.7275	53.8153	4500.28	null	55.0528	55	1457	4.66037	1.04243	0.853288	3.86635	59.8595	9.53724	43.2143	null	null	null	null	1	1	null	1	63.7258	63	67	62	null	null	null	2.64e-05	6.64355	9.53724	43.2143	null
1	1	38	11	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000538	0.276083	0.109375	0.109375	null	null	null	null	-0.0608979	0.0617504	0.324037	0.104913	45.8167	46	1473	3.55532	1.6697	0.775511	10.5524	68.1764	9.44092	128.463	null	null	null	null	1	1	null	1	78.7288	79	67	59	1	1	null	6.6e-21	5.74705	9.44092	128.463	null	55.1758	55	1473	4.80259	1.04243	1.03642	7.97105	59.8595	14.5178	111.655	null	null	null	null	1	1	null	1	67.8305	68	67	59	null	null	null	1.69e-10	7.90057	14.5178	111.655	null
1	1	38	12	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000588	0.276083	0.410996	0.410996	1	null	null	null	-0.0561297	0.049318	0.255071	0.411901	45.761	46	1477	3.57769	1.6697	2.48704	132.34	68.1764	44.3695	2360.99	null	null	null	null	1	1	null	1	200.517	199	67	60	null	null	null	4.5e-52	19.1997	44.3695	2360.99	null	55.0961	55	1477	4.88668	1.04243	4.41236	217.057	59.8595	42.1755	2074.74	null	null	null	null	1	1	null	1	276.917	273.5	67	60	1	null	null	1.17e-49	34.1638	42.1755	2074.74	null
1	1	38	13	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000638	0.276083	0.0143211	0.0143211	1	null	null	null	-0.0799606	0.0495132	0.106325	0.0125764	45.836	46	1439	3.20935	1.6697	1.61465	86.6269	68.1764	27.9475	1499.4	null	null	null	null	1	1	null	1	154.803	152	67	61	1	null	null	1.22e-53	12.5098	27.9475	1499.4	null	55.1557	55	1439	4.90176	1.04243	2.38395	126.6	59.8595	23.4867	1247.26	null	null	null	null	1	1	null	1	186.459	183	67	61	null	null	null	2.3e-52	18.5926	23.4867	1247.26	null
1	1	38	14	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000688	0.276083	0.274615	0.274615	null	null	null	null	-2	2	1	0.274571	45.9766	46	1452	3.20914	1.6697	1.07387	35.395	68.1764	14.1832	467.479	null	null	null	null	1	1	null	1	103.571	102	67	56	1	null	null	9.37e-40	7.88983	14.1832	467.479	null	55.1033	55	1452	4.95622	1.04243	0.69732	-1.43089	59.8595	9.00333	-18.4747	null	null	null	null	1	null	null	null	58.4286	58	67	56	3	null	null	0.0446323	5.1305	9.00333	-18.4747	null
1	1	38	15	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000738	0.276083	0.127784	0.127784	1	null	null	null	0.356248	0.0560954	2.14e-10	0.126966	46.1261	46	1507	3.54501	1.6697	0.960084	15.0903	68.1764	14.1014	221.641	null	null	null	null	1	1	null	1	83.2667	82	67	60	null	null	null	9.38e-24	7.26698	14.1014	221.641	null	55.1453	55	1507	5.01731	1.04243	1.8649	43.3572	59.8595	21.6517	503.383	null	null	null	null	1	1	null	1	103.217	104	67	60	1	null	null	1.44e-31	14.4117	21.6517	503.383	null
1	1	38	16	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000788	0.276083	0.503879	0.503879	1	null	null	null	-0.168932	0.0506677	0.000855719	0.50467	46.3216	46	1474	3.53871	1.6697	3.05802	224.507	68.1764	54.4498	3997.47	null	null	null	null	1	1	null	1	292.683	294	67	60	1	null	null	4.26e-60	23.6346	54.4498	3997.47	null	54.9484	55	1474	4.69418	1.04243	3.87898	282.891	59.8595	37.1495	2709.28	null	null	null	null	1	1	null	1	342.75	345.5	67	60	1	null	null	1.28e-59	30.0303	37.1495	2709.28	null
1	1	38	17	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000838	0.276083	0.235711	0.235711	1	null	null	null	0.132703	0.0500991	0.00807766	0.236194	46.3349	46	1490	3.4813	1.6697	1.94463	91.0517	68.1764	34.536	1617.05	null	null	null	null	1	1	null	1	159.228	158	67	57	6	null	null	2.46e-47	14.6007	34.536	1617.05	null	55.0315	55	1490	4.96499	1.04243	3.90191	228.597	59.8595	37.4656	2194.96	null	null	null	null	1	1	null	1	288.456	289	67	57	null	null	null	5.05e-52	29.4431	37.4656	2194.96	null
1	1	38	18	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000888	0.276083	0.165657	0.165657	1	null	null	null	-1.92361	0.155788	5.02e-35	0.16522	45.9915	46	1420	3.22843	1.6697	3.03419	235.953	68.1764	45.5694	3543.68	null	null	null	null	1	1	null	1	304.129	300.5	67	62	null	null	null	3.59e-63	23.8372	45.5694	3543.68	null	54.9211	55	1420	4.66927	1.04243	0.776171	3.72118	59.8595	8.81289	42.2515	null	null	null	null	1	1	null	1	63.5806	63	67	62	null	1	null	1e-05	6.02875	8.81289	42.2515	null
1	1	38	19	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000938	0.276083	-0.00944952	-0.00944952	null	null	null	null	0.765444	0.109731	3.04e-12	-0.0188275	46.0326	46	1474	3.54512	1.6697	0.76326	3.14027	68.1764	9.44278	38.8503	null	null	null	null	1	1	null	null	71.3167	71.5	67	60	null	1	null	0.000107026	5.69713	9.44278	38.8503	null	55.1913	55	1474	4.92262	1.04243	1.09642	16.4239	59.8595	15.1127	226.38	null	null	null	null	1	1	null	1	76.2833	75.5	67	60	null	null	null	4.83e-22	8.43538	15.1127	226.38	null
1	1	38	20	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000988	0.276083	0.901344	0.901344	1	null	null	null	0.0627015	0.0493478	0.203869	0.901348	46.1227	46	1467	3.6355	1.6697	64.9807	6042.95	68.1764	1429.69	132956	null	null	null	null	1	1	null	1	6111.13	6094	67	63	null	null	null	2.68e-68	515.766	1429.69	132956	null	55.0532	55	1467	4.92203	1.04243	251.284	19818.7	59.8595	1947.59	153606	null	null	null	null	1	1	null	1	19878.6	20243	67	63	null	null	null	6.73e-64	1994.51	1947.59	153606	null
1	1	38	21	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001038	0.276083	0.203666	0.203666	1	null	null	null	-0.0169079	0.0493005	0.731632	0.203779	46.0596	46	1494	3.57839	1.6697	1.21293	40.5449	68.1764	19.4866	651.386	null	null	null	null	1	1	null	1	108.721	108	67	61	null	null	null	5.11e-42	9.33833	19.4866	651.386	null	55.1653	55	1494	4.92068	1.04243	1.79431	59.0258	59.8595	19.0452	626.514	null	null	null	null	1	1	null	1	118.885	117	67	61	1	1	null	2.34e-40	13.9787	19.0452	626.514	null
1	1	38	22	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001088	0.276083	0.122159	0.122159	1	null	null	null	-0.0982185	0.0497284	0.0482566	0.120889	45.9833	46	1494	3.55406	1.6697	1.49952	60.705	68.1764	25.2643	1022.77	null	null	null	null	1	1	null	1	128.881	129	67	59	1	null	null	2.29e-45	11.411	25.2643	1022.77	null	55.162	55	1494	4.97056	1.04243	1.76879	80.5982	59.8595	17.9024	815.757	null	null	null	null	1	1	null	1	140.458	139	67	59	3	null	null	1.85e-47	13.5511	17.9024	815.757	null
1	1	38	23	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001138	0.276083	-0.119825	-0.119825	null	null	null	null	0.304823	0.368298	0.407867	-0.139372	46.1173	46	1484	3.53955	1.6697	0.738681	1.03328	68.1764	9.62604	13.4651	null	null	null	null	1	null	null	null	69.2097	69	67	62	null	null	null	0.166218	5.59021	9.62604	13.4651	null	55.095	55	1484	4.96295	1.04243	0.785761	2.07602	59.8595	10.2823	27.1664	null	null	null	null	1	null	null	null	61.9355	61	67	62	1	null	null	0.0103364	6.10528	10.2823	27.1664	null
1	1	38	24	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001188	0.276083	-0.024403	-0.024403	1	null	null	null	0.67134	0.0707044	2.2e-21	-0.0338431	46.1018	46	1484	3.59418	1.6697	0.715394	7.06889	68.1764	9.17486	90.6578	null	null	null	null	1	1	null	1	75.2453	75	67	53	2	2	null	2.7e-14	4.99194	9.17486	90.6578	null	55.1705	55	1484	4.90956	1.04243	1.27347	31.9896	59.8595	16.9327	425.349	null	null	null	null	1	1	null	1	91.8491	92	67	53	null	1	null	3.98e-31	9.22454	16.9327	425.349	null
1	1	38	25	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001238	0.276083	-0.0046701	-0.0046701	1	null	null	null	0.00209377	0.0493545	0.966161	-0.00960606	46.3796	46	1425	3.66175	1.6697	0.982361	33.768	68.1764	15.3357	527.155	null	null	null	null	1	1	null	1	101.944	103	67	54	null	2	null	3.63e-40	7.0615	15.3357	527.155	null	55.1775	55	1425	5.33828	1.04243	1.55504	48.4924	59.8595	16.9863	529.703	null	null	null	null	1	1	null	1	108.352	108	67	54	2	null	null	4.34e-36	11.3888	16.9863	529.703	null
1	1	38	26	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001288	0.276083	0.61524	0.61524	1	null	null	null	0.0317724	0.049192	0.518354	0.616149	46.8389	47	1359	3.93987	1.6697	3.42901	271.777	68.1764	60.8317	4821.41	null	null	null	null	1	1	null	1	339.953	346	67	64	null	null	null	3.57e-65	27.3835	60.8317	4821.41	null	55.4356	55	1359	5.606	1.04243	8.07961	539.656	59.8595	77.664	5187.36	null	null	null	null	1	1	null	1	599.516	603	67	64	null	null	null	3.24e-60	64.6289	77.664	5187.36	null
1	1	38	27	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001338	0.276083	0.239071	0.239071	1	null	null	null	0.152468	0.0504399	0.00250482	0.240125	46.9421	47	1365	3.98241	1.6697	1.29708	49.8745	68.1764	22.1092	850.128	null	null	null	null	1	1	null	1	118.051	119	67	59	null	null	null	1.91e-44	9.83909	22.1092	850.128	null	55.4249	55	1365	5.13581	1.04243	2.45473	120.717	59.8595	24.5577	1207.68	null	null	null	null	1	1	null	1	180.576	181	67	59	1	1	null	3.57e-49	18.8297	24.5577	1207.68	null
1	1	38	28	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001388	0.276083	0.0494486	0.0494486	null	null	null	null	0.0691378	0.110108	0.530063	0.0408691	46.9153	47	1475	3.90338	1.6697	0.802701	4.33973	68.1764	10.0966	54.5863	null	null	null	null	1	1	null	null	72.5161	72	67	62	null	null	null	8.58e-07	6.11299	10.0966	54.5863	null	55.718	56	1475	5.0551	1.04243	0.862957	4.72118	59.8595	11.6993	64.0061	null	null	null	null	1	1	null	1	64.5806	64	67	62	null	null	null	8.03e-07	6.72053	11.6993	64.0061	null
1	1	38	29	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001438	0.276083	-0.0585265	-0.0585265	null	null	null	null	-2	2	1	-0.0723579	46.5589	47	1478	3.71591	1.6697	0.840618	5.75581	68.1764	11.1024	76.0197	null	null	null	null	1	1	null	1	73.9322	74	67	59	null	null	null	3.17e-09	6.26392	11.1024	76.0197	null	55.6779	56	1478	5.0895	1.04243	0.793104	-0.87641	59.8595	10.24	-11.3156	null	null	null	null	1	null	null	null	58.9831	58	67	59	null	null	null	0.273477	6.01289	10.24	-11.3156	null
1	1	38	30	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001488	0.276083	0.970556	0.970556	1	null	null	null	0.139202	0.0501765	0.00553284	0.970565	46.3604	46	1468	3.71096	1.6697	44.2903	4372.02	68.1764	955.369	94307.2	null	null	null	null	1	1	null	1	4440.2	4370	67	61	null	null	null	4.09e-68	345.915	955.369	94307.2	null	55.5477	55	1468	5.11075	1.04243	177.914	16436.9	59.8595	1406.5	129941	null	null	null	null	1	1	null	1	16496.7	16429	67	61	null	null	null	2.13e-66	1389.55	1406.5	129941	null
1	1	38	31	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001538	0.276083	0.222653	0.222653	1	null	null	null	-0.235942	0.0523685	6.62e-06	0.222211	46.492	46	1492	3.68994	1.6697	1.06923	37.8236	68.1764	16.3074	576.87	null	null	null	null	1	1	null	1	106	106.5	67	58	1	null	null	1.68e-42	7.99342	16.3074	576.87	null	55.5838	56	1492	5.14567	1.04243	1.13806	29.9681	59.8595	12.7246	335.07	null	null	null	null	1	1	null	1	89.8276	90	67	58	3	1	null	4.11e-34	8.6128	12.7246	335.07	null
1	1	38	32	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001588	0.276083	0.325115	0.325115	1	null	null	null	0.0605045	0.0501408	0.22755	0.328573	46.3788	46	1489	3.61378	1.6697	0.987132	18.1069	68.1764	13.9256	255.437	null	null	null	null	1	1	null	1	86.2833	85	67	60	1	1	null	3.1e-27	7.48126	13.9256	255.437	null	55.2391	55	1489	5.12852	1.04243	1.52966	24.2905	59.8595	18.4904	293.622	null	null	null	null	1	1	null	1	84.15	84.5	67	60	null	null	null	3.99e-23	11.8075	18.4904	293.622	null
1	1	38	33	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001638	0.276083	0.301775	0.301775	1	null	null	null	0.0151407	0.0492485	0.758512	0.304028	46.04	46	1451	3.25043	1.6697	1.21446	46.4365	68.1764	20.0072	765.004	null	null	null	null	1	1	null	1	114.613	115	67	62	1	null	null	4.65e-46	9.42678	20.0072	765.004	null	54.9835	55	1451	5.15749	1.04243	2.35876	76.5276	59.8595	24.4157	792.145	null	null	null	null	1	1	null	1	136.387	134	67	62	null	null	null	2.48e-40	18.5458	24.4157	792.145	null
1	1	38	34	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001688	0.276083	0.456194	0.456194	1	null	null	null	-0.523779	0.0624902	5.21e-17	0.457253	45.9367	46	1438	3.19046	1.6697	2.45537	92.5903	68.1764	40.9093	1542.66	null	null	null	null	1	1	null	1	160.767	162	67	60	1	null	null	2.12e-43	18.9534	40.9093	1542.66	null	54.8011	55	1438	5.02098	1.04243	1.93309	45.1239	59.8595	19.7851	461.84	null	null	null	null	1	1	null	1	104.983	103.5	67	60	1	null	null	1.2e-31	14.9411	19.7851	461.84	null
1	1	38	35	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001738	0.276083	0.675643	0.675643	1	null	null	null	-0.0608931	0.0493483	0.217223	0.676743	45.8908	46	1420	3.20237	1.6697	3.29346	132.333	68.1764	58.742	2360.29	null	null	null	null	1	1	null	1	200.509	198	67	53	null	null	null	4.78e-41	23.9307	58.742	2360.29	null	54.9732	55	1420	4.71656	1.04243	3.93256	214.575	59.8595	37.5984	2051.5	null	null	null	null	1	1	null	1	274.434	273	67	53	3	2	null	1.18e-47	28.6145	37.5984	2051.5	null
1	1	38	36	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001788	0.276083	0.911372	0.911372	1	null	null	null	-0.077606	0.0494614	0.116643	0.911484	45.8561	46	1480	3.56115	1.6697	12.467	569.427	68.1764	227.114	10373.4	null	null	null	null	1	1	null	1	637.603	639	67	58	null	null	null	1.31e-46	94.9328	227.114	10373.4	null	54.9385	55	1480	4.75252	1.04243	20.7278	926.847	59.8595	194.026	8675.92	null	null	1	null	1	1	null	1	986.707	979	67	58	null	null	null	4.41e-46	157.855	194.026	8675.92	null
1	1	38	37	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001838	0.276083	0.21242	0.21242	1	null	null	null	0.0380644	0.0497098	0.443836	0.213123	45.7719	46	1495	3.56478	1.6697	0.942055	22.6569	68.1764	13.9472	335.438	null	null	null	null	1	1	null	1	90.8333	90.5	67	60	null	null	null	5.23e-34	7.124	13.9472	335.438	null	54.8803	55	1495	4.69808	1.04243	1.48771	31.7905	59.8595	17.1356	366.165	null	null	null	null	1	1	null	1	91.65	92	67	60	1	null	null	1.05e-29	11.4815	17.1356	366.165	null
1	1	38	38	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001888	0.276083	0.5448	0.5448	1	null	null	null	0.196592	0.0512904	0.000126626	0.552366	45.6088	45	1562	3.54761	1.6697	1.11267	37.4615	68.1764	18.3124	616.544	null	null	null	null	1	1	null	1	105.638	107.5	67	58	1	1	null	4.26e-41	8.33024	18.3124	616.544	null	54.7132	55	1562	4.82437	1.04243	2.66998	93.5716	59.8595	27.6644	969.519	null	null	null	null	1	1	null	1	153.431	150	67	58	null	null	null	2.22e-40	20.3108	27.6644	969.519	null
1	1	39	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000039	0.276083	0.182822	0.182822	1	null	null	null	0.362316	0.0560073	9.86e-11	0.183703	45.5394	45	1433	3.57345	1.6697	1.01626	23.6761	68.1764	16.034	373.549	null	null	null	null	1	1	null	1	91.8525	93	67	61	1	null	null	2.85e-33	7.77568	16.034	373.549	null	54.8597	55	1433	4.566	1.04243	2.24171	79.5996	59.8595	24.2288	860.327	null	null	null	null	1	1	null	1	139.459	141	67	61	1	null	null	3.62e-42	17.4801	24.2288	860.327	null
1	1	39	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000089	0.276083	-0.1806	-0.1806	null	null	null	null	-1.86939	0.893149	0.036346	-0.195439	46	46	1500	3.78984	1.6697	1.05948	29.8559	68.1764	13.4732	379.672	null	null	null	null	1	1	null	1	98.0323	97.5	67	62	null	null	null	2.1e-38	8.18629	13.4732	379.672	null	55.1613	55	1500	4.79819	1.04243	0.784014	0.382474	59.8595	10.5132	5.12878	null	null	null	null	1	null	null	null	60.2419	59.5	67	62	1	null	null	0.627321	6.09134	10.5132	5.12878	null
1	1	39	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000139	0.276083	0.349863	0.349863	1	null	null	null	0.114335	0.0502239	0.0228157	0.355629	45.7586	46	1475	3.58158	1.6697	0.86397	22.9982	68.1764	13.0125	346.382	null	null	null	null	1	1	null	1	91.1746	90	67	63	1	null	null	4.05e-38	6.66367	13.0125	346.382	null	55.3403	55	1475	4.81568	1.04243	1.49888	39.8072	59.8595	16.9705	450.703	null	null	null	null	1	1	null	1	99.6667	99	67	63	null	null	null	6.87e-36	11.8539	16.9705	450.703	null
1	1	39	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000189	0.276083	0.152835	0.152835	1	null	null	null	-0.0518264	0.0493266	0.293406	0.152318	45.9339	46	1437	3.19478	1.6697	1.66042	71.03	68.1764	28.5361	1220.72	null	null	null	null	1	1	null	1	139.206	140	67	63	null	null	null	9.52e-49	13.0794	28.5361	1220.72	null	55.2679	55	1437	4.87931	1.04243	2.26022	109.188	59.8595	22.4267	1083.4	null	null	null	null	1	1	null	1	169.048	169	67	63	null	null	null	3.8e-51	17.9115	22.4267	1083.4	null
1	1	39	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000239	0.276083	-0.0781175	-0.0781175	null	null	null	null	-2	2	1	-0.0929622	45.813	46	1492	3.55118	1.6697	0.990552	35.3236	68.1764	13.0827	466.536	null	null	null	null	1	1	null	1	103.5	101	67	62	1	null	null	4.96e-45	7.63244	13.0827	466.536	null	55.3613	55	1492	4.99633	1.04243	0.652232	-0.182042	59.8595	8.42118	-2.3504	null	null	null	null	1	null	null	null	59.6774	59	67	62	null	null	null	0.781038	5.03683	8.42118	-2.3504	null
1	1	39	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000289	0.276083	-0.0854513	-0.0854513	1	null	null	null	-0.0528411	0.0508136	0.298387	-0.097587	45.8434	46	1488	3.54114	1.6697	0.848406	16.4098	68.1764	10.9095	211.011	null	null	null	null	1	1	null	1	84.5862	84.5	67	58	3	1	null	1.98e-28	6.27173	10.9095	211.011	null	55.3938	55	1488	5.02417	1.04243	0.995219	14.0888	59.8595	13.198	186.837	null	null	null	null	1	1	null	1	73.9483	74	67	58	null	null	null	1.29e-20	7.51705	13.198	186.837	null
1	1	39	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000339	0.276083	-0.0122134	-0.0122134	1	null	null	null	-0.0262526	0.049356	0.594793	-0.0161271	45.9758	46	1485	3.57846	1.6697	1.18417	37.6033	68.1764	18.7372	594.998	null	null	null	null	1	1	null	1	105.78	106	67	59	1	null	null	7.12e-40	8.95981	18.7372	594.998	null	55.3946	55	1485	4.91194	1.04243	1.67019	51.971	59.8595	17.9998	560.096	null	null	null	null	1	1	null	1	111.831	112	67	59	null	null	null	3.61e-38	12.7916	17.9998	560.096	null
1	1	39	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000389	0.276083	-0.105963	-0.105963	1	null	null	null	-1.72099	0.140415	1.55e-34	-0.112324	45.7508	46	1509	3.52184	1.6697	2.79864	190.12	68.1764	42.1472	2863.18	null	null	null	null	1	1	null	1	258.296	253.5	67	54	2	null	null	1.18e-53	20.511	42.1472	2863.18	null	55.2995	55	1509	4.86629	1.04243	0.654079	4.80721	59.8595	7.40628	54.433	null	null	null	null	1	1	null	1	64.6667	64	67	54	5	null	null	8.17e-10	4.71449	7.40628	54.433	null
1	1	39	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000439	0.276083	0.064202	0.064202	1	null	null	null	0.0396232	0.0492737	0.421313	0.0631042	45.6045	46	1507	3.41568	1.6697	1.31819	59.5494	68.1764	22.5654	1019.39	null	null	null	null	1	1	null	1	127.726	128.5	67	62	1	null	null	2.9e-50	10.2544	22.5654	1019.39	null	55.1891	55	1507	4.8433	1.04243	2.83241	112.108	59.8595	28.2152	1116.77	null	null	null	null	1	1	null	1	171.968	169	67	62	null	null	null	2.46e-45	22.2799	28.2152	1116.77	null
1	1	39	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000489	0.276083	0.0812077	0.0812077	1	null	null	null	-0.0700679	0.049501	0.156926	0.0796955	45.7076	46	1481	3.4075	1.6697	1.37264	51.2403	68.1764	22.6143	844.184	null	null	null	null	1	1	null	1	119.417	119	67	60	null	null	null	4.83e-44	10.5144	22.6143	844.184	null	54.9669	55	1481	4.68432	1.04243	2.04947	69.4072	59.8595	21.2132	718.405	null	null	null	null	1	1	null	1	129.267	126	67	60	null	null	null	1.45e-40	15.8444	21.2132	718.405	null
1	1	39	11	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000539	0.276083	0.119033	0.119033	1	null	null	null	0.0900383	0.0496347	0.069675	0.118432	45.8254	46	1478	3.5183	1.6697	1.58996	52.5569	68.1764	27.0293	893.465	null	null	null	null	1	1	null	1	120.733	122	67	60	2	null	null	1.23e-40	12.214	27.0293	893.465	null	55.1488	55	1478	4.90625	1.04243	2.62486	109.591	59.8595	26.3299	1099.3	null	null	null	null	1	1	null	1	169.45	168	67	60	1	null	null	1.17e-45	20.3082	26.3299	1099.3	null
1	1	39	12	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000589	0.276083	0.701179	0.701179	1	null	null	null	0.177349	0.0508164	0.000483029	0.701592	45.8471	46	1419	3.19244	1.6697	5.5799	470.674	68.1764	102.132	8614.96	null	null	null	null	1	1	null	1	538.85	539	67	60	null	1	null	2.4e-63	43.1928	102.132	8614.96	null	55.2488	55	1419	4.95489	1.04243	16.8592	1391.06	59.8595	157.07	12959.9	null	null	null	null	1	1	null	1	1450.92	1443	67	60	null	null	null	1.17e-62	130.587	157.07	12959.9	null
1	1	39	13	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000639	0.276083	0.139497	0.139497	null	null	null	null	0.641671	0.112471	1.16e-08	0.135441	45.8425	46	1492	3.52627	1.6697	0.849413	3.27522	68.1764	10.5614	40.7234	null	null	null	null	1	1	null	null	71.4516	70.5	67	62	null	null	null	0.000257303	6.49256	10.5614	40.7234	null	55.1736	55	1492	4.92343	1.04243	0.905402	13.0115	59.8595	12.4173	178.449	null	null	null	null	1	1	null	1	72.871	72	67	62	null	null	null	1.26e-21	7.05827	12.4173	178.449	null
1	1	39	14	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000689	0.276083	0.182591	0.182591	1	null	null	null	0.0622078	0.0498949	0.21248	0.182323	45.8579	46	1450	3.21001	1.6697	0.89833	21.0695	68.1764	13.1812	309.153	null	null	null	null	1	1	null	1	89.2459	90	67	61	2	null	null	7.04e-34	6.8329	13.1812	309.153	null	55.06	55	1450	4.82287	1.04243	1.37904	30.6979	59.8595	16.0269	356.764	null	null	null	null	1	1	null	1	90.5574	89	67	61	null	null	null	5.47e-31	10.7246	16.0269	356.764	null
